"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Caribbean small states","CSS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9829287013098","40.4544051281016","40.9153621199444","41.3423195776221","41.4790054754398","41.3157681488256","41.348116284101","41.0193924248754","40.6858165542729","40.6818423788992","40.6396772344285","40.8399691959519","41.0541484446784","41.3634396425311","41.7126594839512","42.057682194057","42.2391813005141","42.2088848051628","42.4524605686404","42.4188508897168","42.6219391538945","42.7653111088883","43.0067992569386","43.2632400913868","43.2891045263794","43.1538222713887","43.498955533889","43.4822001219212","43.5510404062583",
"Cuba","CUB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.416643327555","35.3082822478551","35.1235741556721","34.8812061467092","34.7823776214164","34.7826747579058","34.7260677605674","34.6303604379218","34.7461951817257","34.6616718660199","34.8033427804745","34.9287063845717","35.1624057359895","35.3547970197874","35.5365503945303","36.3729259149948","37.265117477034","37.9026484468718","38.0546253744996","38.2392725308572","38.2160160740972","38.1888060202916","37.9094712663719","37.9121609554413","37.8932741584067","37.7996834145915","37.6685659982426","37.5689977440066","37.5044647827776",
"Curacao","CUW","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3561323443854","38.5867975797361","39.1980735099283","38.6976374074004","39.6725490350346","39.149531460547","39.3888153764186","40.5099796017861","40.4599780623656","40.4387489039375","40.7317138916469","41.7942970853632","42.1802403232354","42.3791836594396","42.0921788751672","41.8439825823786","42.5182141909852","43.3268413112056","43.9122239737734","44.6774925410788","45.3447710632718","45.3332695801855","45.0611363570778","45.1763774620845","45.9592760255836","46.4260478600967","46.1857352268129","46.1962311701701","46.3641967176855",
"Czech Republic","CZE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4857118993251","44.405389454711","44.4216894443311","44.4203538385667","44.4637210837437","44.2958969303253","44.0405471074874","44.2325325401747","44.334629123093","44.5368339406079","44.5510931617501","44.4736648284908","44.2913647330057","44.5643169710065","44.3614418477867","44.159964543607","44.0956315941903","43.7079219777003","43.4209813467804","43.3937904024141","43.2780267047736","43.5169345842546","43.738593026908","44.0238548983604","43.9479678389271","44.2071991508717","44.368203157425","44.5363345166838","44.5950483900008",
"Germany","DEU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6296745571992","42.0414990917542","42.299239976823","42.3224004648036","42.6440154325636","42.8129055500825","42.9395084031148","43.1642983326222","43.32408796106","43.6132193900146","43.7560963357878","44.0558260248125","44.3354188127421","44.570274559824","44.6143828742416","44.7009031189056","45.0558538945983","45.2160539693223","45.2673842078374","45.4682379251357","45.5915171824536","45.8601342751706","45.8916339980748","46.1155497100519","46.209989078062","46.3278032920408","46.4281444539093","46.4828877889954","46.5167520205956",
"Djibouti","DJI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.754773710827","35.6928599881936","35.868515403787","36.1507137755433","36.4470319634703","36.6132989487634","36.8781863542684","37.0346757043568","37.1399189450713","37.3370471796515","37.6661085720319","37.8975394785163","38.2637254130324","38.711116843819","39.1522739476492","39.5292519711124","39.8769046059108","40.2012260839783","40.5149532138707","40.8342431806079","41.1634145423924","41.5334582426053","41.9007880048156","42.2612376376003","42.6182393033923","42.9646776103052","43.2258144065498","43.4974952833257","43.5201372167431",
"Dominica","DMA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3054576633975","46.6546012733013","46.8648533671442","46.8500714032327","45.775530180384","45.2073059567553","45.3686393638597","45.4743047104443","46.2500373360508","46.1888468966667","46.5124149596308","46.571452993489","46.4412543611867","46.3133793874219","46.5358325803922","46.7205154925975","46.9224418501511","46.9443233147101","46.9463813132651","47.0984857644791","47.1310079408474","47.2762558878681","47.4119838932628","47.6000040074497","47.2852462535311","47.0689454016499","47.3779311630884","47.3717805102424","47.3956400920245",
"Dominican Republic","DOM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3343633949766","30.2541009945469","30.9191498846458","31.3363883189242","31.3776008407294","31.6944370140908","32.1572126029868","32.713985154649","33.2065500687243","33.6743083045086","34.0468885632474","34.1294815354823","34.5092250250709","34.3967116402652","34.4199843116496","35.0728980520656","35.5096182802252","35.1202252535893","36.4659303584467","35.145736568008","36.4954344145481","37.8316575749447","37.5418238803712","37.7815063368172","37.9814138667216","39.5148138356494","39.900912899323","40.1737970385418","40.2628078065707",
"Algeria","DZA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8066461269777","12.8039351897091","12.8403237989979","12.8655031677524","12.9132737895033","13.0106386586463","13.0941390938196","13.1366053578809","13.2206723573883","13.3460223351204","13.5155647103454","13.7317788649903","13.9892152968992","14.2847989785231","14.6161678023609","14.979779097104","15.3732863217104","15.8017789043273","16.2668776763126","16.7666309713768","16.8802881013796","17.8313360353684","18.8269728776796","19.2182286767241","18.371786149359","18.2143819738119","18.0414136779718","17.8775343533054","17.9468184854483",
"East Asia & Pacific (excluding high income)","EAP","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2291457027997","44.2857536200169","44.338198121806","44.3141791387273","44.2874110850837","44.281681138295","44.2926425026855","44.2901965200119","44.2663194440972","44.2679262534579","44.2991734863408","44.1431543594396","43.993507505971","43.9382372141201","43.775760134503","43.7023373222642","43.5970431248418","43.6669731962181","43.5912754105018","43.5100243931793","43.4299138493431","43.4064086802042","43.3906174117708","43.3378423356602","43.3163866734501","43.2755490426917","43.252250822952","43.2049540066964","43.1309017065639",
"Early-demographic dividend","EAR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8046048446996","29.012636469353","29.2245839343525","29.30350205014","29.5417286366402","29.6300590925886","29.7420546271097","29.9037841629666","30.0303205851712","30.1689477398091","30.223112770404","30.2814159224459","30.2944029464907","30.4105935527714","30.4849847763116","30.6392949115476","30.4744659228239","30.4753925816672","30.2600850931167","30.1718357658917","30.0343486436932","29.7914948979812","29.5954568345274","29.6876896757849","29.7778047131603","29.9474242594745","30.1493570490134","30.3155279969937","30.3115704077892",
"East Asia & Pacific","EAS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7429932626432","43.8033610014316","43.846222910401","43.8219173102789","43.8151968197225","43.8214390459177","43.8507849219941","43.8755795526412","43.8461357048087","43.8634210862584","43.9143755758232","43.8046437137366","43.6789855723857","43.6466988518613","43.5234942122513","43.4803024943053","43.4060549988689","43.4766118346469","43.4275209669931","43.3736624818003","43.3140647659972","43.3025085936758","43.304652424898","43.2873067189921","43.2909964380515","43.2756595934481","43.2787379512833","43.2661506598955","43.2066464578475",
"Europe & Central Asia (excluding high income)","ECA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4412816102264","45.3664855152569","45.1628676738275","44.72084799337","44.8534790221003","44.8297859864754","44.7239816312244","44.6691050658483","44.6489189593649","44.9624771913061","44.838376100344","44.9152066417575","45.1746000271066","45.0999650003833","44.8168304327879","44.7072741995623","44.833120593515","44.7841310035825","44.6069860994831","44.7070114422089","44.6207380287687","44.6386288183628","44.5743309458074","44.5246138388992","44.3466155424783","44.2862992141821","44.2516299619014","44.2523137630049","44.16553586802",
"Europe & Central Asia","ECS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2275884595506","43.4136112727361","43.4544560895955","43.335135488419","43.5235491538665","43.5976967942098","43.6536943206876","43.6940455929331","43.7855400694285","44.089857110434","44.132689282525","44.2185993956738","44.4554292736142","44.5299274833996","44.4952251113468","44.5238277426198","44.6706284915182","44.7036899427514","44.7142501588259","44.9005624064629","44.9430794801733","45.0413204417354","45.1079912992507","45.1750743521961","45.1559293443257","45.1546071231204","45.1858854527331","45.2092900058696","45.1941646376923",
"Ecuador","ECU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1032414827578","37.2273885639876","37.2832249193445","37.3355072376144","37.4620597372975","37.5272037628729","37.6135439651413","37.8560586211043","38.7433753976258","38.5320621591141","38.3220092439662","38.111584799432","37.9041849966043","37.7001684362627","39.2094731243965","38.8504992593562","39.0010439899759","39.057425867861","39.1448886274118","39.0881266834424","38.6426548350712","38.4505277250684","39.0510578496706","38.7659659750077","38.1595461960873","39.5704925486194","41.1032849417136","41.3136606186985","41.3584963535089",
"Egypt, Arab Rep.","EGY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1644221012529","23.1181803746348","23.1905640687747","23.2741992374095","23.6383624498433","22.7741672622646","22.201110507579","21.6565982915765","21.1316132685235","21.5401999612486","21.7098102919276","22.1250267309878","20.973572110836","21.1891073128059","21.4467639923496","21.7564600904576","22.1365826356067","23.655289686937","22.4040177806853","23.3011489102378","22.9933222251266","22.4781735978622","22.7404356678424","23.3667797517284","23.6492811470369","23.285286330918","23.703988431267","23.6369989988635","23.7038659509491",
"Euro area","EMU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7936277223335","40.407850914653","40.6650401405078","40.8408310346546","41.203000453434","41.4908099061755","41.7114372592177","41.8985168593103","42.0866324815359","42.4268530234548","42.624872948711","42.7137468692605","43.0111473080412","43.3369983207638","43.559565657014","43.761079112696","44.0222286694159","44.2210855139622","44.4414079167839","44.7353413178036","44.9170882064594","45.1338916923936","45.346793394996","45.5400125354264","45.6540133431444","45.7086603388774","45.8238608235463","45.8533303293374","45.9001737294072",
"Eritrea","ERI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.234084727063","44.9935198232521","44.7729940600701","44.6258848873119","44.5260232248239","44.3945078261939","44.6179015943794","44.84462056035","45.0544333080756","45.2561359100964","45.4363742787858","45.7458375109944","46.0097406955031","46.2285200469798","46.438083921244","46.627318490453","46.6280902126341","46.6283617699954","46.5725563083823","46.5477438206173","46.5033426691992","46.4859482493832","","","","","","","",
"Spain","ESP","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8214910342663","35.0498644552991","35.7886053323925","36.2934913813166","37.2509604475268","37.8229378235363","38.0899557154026","38.4915929294632","38.571249180154","38.831179089125","39.4411392991364","38.8163411773886","39.9711110978066","40.4465549357441","41.0159160526534","41.3994408149045","41.9802551398783","42.3848172440276","42.9665575329311","43.7644498169464","44.254059151508","44.833558536459","45.3677767477975","45.7108682313317","45.9000711073603","46.0492586267653","46.2521908386665","46.1968205077256","46.2677480235564",
"Estonia","EST","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.176782571162","47.2579517833485","47.388676413053","47.5251027536194","47.656367704747","47.7772540512299","48.0426656521902","48.332024835575","47.795417052888","47.9373165077019","48.5541712853986","48.6847179168323","48.7486901877881","48.3522109453265","49.1355898718202","49.6439712565039","49.1422984239058","48.5305465401589","48.6267429029993","48.8469732232468","49.3578628177424","49.2660657167781","48.9949146948087","48.9305959409052","48.3392721641159","48.7146827403585","48.5046081322693","48.5230779326943","48.5486523303065",
"Ethiopia","ETH","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1426221501282","43.0733015124428","43.0354451308424","43.0834470917262","43.1225549713623","43.4671624649478","43.7643992467516","44.0526122388631","44.3296201821895","44.5932469709441","44.8424074328081","45.085952635348","45.3111695771884","45.5229365046758","45.7260103228133","45.921730275277","45.9410352834616","45.9594130652163","45.9735946217412","45.9835311056515","45.9893409012562","45.9982406994703","46.0067366433461","46.0178669336733","46.186730148051","46.3599444644158","46.5043562892448","46.6702054518663","46.7085373893389",
"European Union","EUU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7144311620873","42.0957897925179","42.3128603900108","42.4659814048585","42.6922817771575","42.8339789762971","42.9635256793478","43.1085615312632","43.2580061753805","43.5278539581502","43.6955533509103","43.7889273000382","43.9420649493745","44.1002520240571","44.2502244239984","44.359359458958","44.5292149806535","44.6150249931347","44.7344120099199","44.9754331027935","45.1124750512575","45.2942976434955","45.4520602770808","45.6014346694712","45.6964559264487","45.7224202226994","45.7983643498805","45.856605442039","45.8938044051289",
"Fragile and conflict affected situations","FCS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0230189663953","39.9860302597127","39.9420763746587","39.8958341919076","39.8783873532157","39.9039935430146","39.8573715068074","39.7806824272049","39.7120946711153","39.7473077915148","39.7699578960342","39.7010089783932","39.6463916719738","39.6008907958346","39.5385734238089","39.4712062187094","39.3430905047674","39.2461547562888","39.1489659720542","39.0296810695055","38.9395473622492","38.9016916842632","38.8479607118936","38.9028102573323","38.9678007910824","39.0532250758096","39.0669835850029","39.0666896983127","39.0721935152947",
"Finland","FIN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1273298733522","47.1174384668485","47.0258021889995","46.9328257929358","46.906485606494","47.464115644472","47.8606397510953","47.2956765571252","47.3632045531944","47.7442715400304","47.5764230386851","47.6844018659591","47.8558487542497","47.7593876175861","47.9194761415753","48.1121201570078","48.1370652779662","48.2088158101615","47.9857241968389","48.4521024670796","48.0531317967011","47.8571415305469","48.0720885725653","48.1532804934864","48.2712423697369","48.2876435312338","48.0509809846539","47.9747589421295","47.9614758459463",
"Fiji","FJI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9856492044264","32.9718749314958","32.9311941982389","32.9113744864123","32.8882258642214","32.874763779259","32.8722783071248","32.589227339022","32.310916809394","32.0270283718292","31.7363130265652","31.4225425839405","31.1096223687458","30.8057156960151","30.5125852123755","30.2329299980013","31.1076402837152","31.9693489716924","32.8264252369501","33.6778844833929","34.527332149731","35.3933724251679","35.0849752237747","34.801444427591","34.536053261512","33.6541974383191","32.7885066129788","32.8147268088591","32.9768513697185",
"France","FRA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7395156926562","43.2195415152222","43.4997604902811","43.9482683648964","44.2181034897365","44.5462997814697","44.6267735633984","44.5498400960899","44.7996140891168","44.9429750541309","45.0413151712642","45.033133729522","45.047547693552","45.6447917428484","45.5969416703761","45.8958080511882","46.0281519870558","46.2519696385249","46.3456570828024","46.4678183552339","46.5056390842734","46.5887004077594","46.5886898307784","46.7543263569422","46.8570437628588","46.8480356948295","46.9133105312165","46.8164772427962","46.8718723303439",
"Faroe Islands","FRO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2389604352399","39.0837014602905","38.8576137757675","38.7803829807555","38.7479631121855","38.7795048934945","38.7828142031043","38.8447083534237","38.9082153174326","38.8364882152692","38.8987417615338","39.0461249369284","39.1967902969759","39.3809144538791","39.5068269712766","39.5962419054986","39.6027667183699","39.6444072011185","39.5216758902191","39.4244417303471","39.4136391604432","39.5155168396606","39.620557130739","39.7474849542548","39.8782745457822","40.0318686032972","39.9630042841161","39.9550577817911","40.1107785211951",
"United Kingdom","GBR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1926609207092","43.3208497161137","43.6442481223815","44.0673024797862","44.19787515718","44.2908782586445","44.58197667489","44.8049782503709","44.9173088503834","45.0991440663818","45.2108213493996","45.3463512642428","45.5844162559711","45.4014845215474","45.6458083737875","45.6765643898703","45.7245129641722","45.6433618831208","45.6766607610224","45.9452486480046","46.0170322690287","46.104589870063","46.1086953021358","46.2634300226477","46.4021153213652","46.4461658860912","46.5152057032703","46.7368957047564","46.7496921207712",
"Georgia","GEO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.080433246801","47.2815528374063","47.5451650379391","47.8733079813844","48.2659645891462","48.1095835272512","47.664903514274","47.3184420872633","47.2427557278799","47.1895806709151","46.2466421710875","47.0409927355137","46.6532764928655","47.0213104779056","47.1143358229809","46.8734092189246","46.5811319845108","46.2843281042484","45.9871114522422","45.6982027390042","46.3453221971978","45.8403464029358","45.7649570294344","45.6823463846136","45.691361295012","46.1324745511609","45.6381098091714","45.6623590841831","45.6707736541093",
"Ghana","GHA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0013420295117","47.1786004302927","47.3828458770835","47.6062352851422","47.8158323424145","48.0125357487762","48.1227837149507","48.2147286991325","48.3115297201754","48.4341877155932","48.5946770177871","48.670753797017","48.7776613503224","48.9064731460484","49.0472836851515","49.1909573742929","49.3433327736313","49.3995774703997","49.4359650888302","49.4313274657501","49.3752015149647","49.1804238619257","48.9303821823692","48.6453161672349","48.348056620236","48.0529531467946","48.0447804371104","48.0925202412255","48.0022062081987",
"Gibraltar","GIB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0836403845189","48.9087245365153","48.7702599462314","48.6735217255116","48.620148772369","48.6577770131957","48.557404577736","48.5092061447398","48.4975550386951","48.5240852922874","48.56170279584","48.5176298743472","48.5181817443025","48.5091942174377","48.5347656880504","48.5836608205583","48.5938728156325","48.6753437615494","48.7529441576197","48.7837158414856","48.8757935037326","48.9436287288024","49.0330501985891","49.1176800641192","49.2071850654876","49.2991053246975","49.4143725835499","49.5432667578475","49.5851278253979",
"Gambia, The","GMB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0271290132952","38.8285186916366","38.7930548228369","38.9075950676008","39.2558545491079","39.6094856603256","39.9462065856899","40.2884122347627","40.630314878168","40.9577860656181","41.2683240227841","41.5236754912408","41.7630769004753","41.9904009234794","42.2125437927365","42.43572532344","42.6443143402545","42.8536962075955","43.0623734918636","43.2651750183202","43.4611144722533","43.6410001667781","43.8115245266811","43.9354030106835","44.0623846318257","44.2496944697858","44.3521252593165","44.5301742070445","44.636784418906",
"Guinea-Bissau","GNB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1228180334045","46.088730565178","46.0524517689706","46.043443259789","46.0841763913312","46.1787037924356","46.1673062164236","46.2025630247572","46.1238361580966","46.2043878830589","46.3157274467333","46.4088014126704","46.5198093046194","46.6599005417294","46.8200892767194","46.9830211460994","47.0840909918234","47.173656873802","47.2461996916831","47.3057702924364","47.3600165553965","47.376798341044","47.3628060111321","47.3744508595304","47.3763521729464","47.3999954693307","47.3976167825787","47.4057754188634","47.4557235950786",
"Equatorial Guinea","GNQ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3618128976952","42.1394092827004","41.8099671770998","41.4471146854827","41.1497952018724","40.9544280518446","40.8786450463454","40.8453594884203","40.7861508807735","40.6623861401194","40.476379145594","40.3166831652264","40.1485851261869","39.921093863574","39.6187202902655","39.264592440216","39.06687853083","38.835795813076","38.5456232601299","38.2342714046525","37.9425215344151","37.777607758507","37.6512838839408","37.5159977567191","37.3687619151867","37.2378009348674","37.1679244254091","37.1379622119424","37.0405555090512",
"Greece","GRC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7515206964059","34.7371197087803","35.5243639836236","35.6707164583881","35.9074894566253","36.2783269106703","37.0530515914957","37.2508061496113","38.1081762926666","38.7734971694039","38.7520672972295","38.5676821193703","39.0447936250582","39.4288616369629","40.1629871133434","40.4129410436706","40.6446755616439","40.7433598621606","40.8310710193883","41.5104598884726","41.9738882234769","42.2888017069851","42.7634065570173","42.8461459468219","43.2730310063909","43.802150546396","43.9675071873136","43.7923834112885","43.8743799314812",
"Grenada","GRD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7142877329829","31.9273436280708","32.2318861254657","32.4748118543921","32.7539823500992","33.1404628722014","33.2922387900624","33.6022193380991","33.9834446820264","34.2597004945365","34.489093598953","34.5775499100892","34.7617249197916","34.8231526101987","34.955599860535","34.883251408024","34.8012218943809","34.7126016514657","34.6022249290494","34.4770935372231","34.3612763011293","34.2445905583569","36.2984609795542","34.4845170455972","34.3161557574376","33.00094420044","34.0706804445276","34.1707878617945","34.119243351109",
"Guam","GUM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3648524830493","37.5530960215375","37.8594905505341","38.224990268587","38.6308450364228","39.016090408772","39.3693269869382","39.7119960614846","40.0368254312096","40.3113445152993","40.5379187540696","40.6287211240772","40.6655490581728","40.6556037380221","40.6404297620772","40.6408604412654","40.6245897765759","40.6362600070754","40.6599004663192","40.6601982155399","40.6532963183976","40.6495973943726","40.6057567459858","40.5667383732842","40.5285221003275","40.4949680359516","40.4618978248857","40.4320987654321","40.3131212109988",
"Guyana","GUY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7533245010592","32.3628483015634","33.0394207114448","33.6871151889347","33.5227823725808","33.3190508040019","33.0064524260492","32.6538232569281","32.2801646523158","31.9151304497698","31.5683785091437","31.2695864301171","30.972763803031","30.7107167663731","30.8931268035226","30.7881874717196","31.3737449910541","32.1665832752028","32.5923434663426","33.0798656131579","33.5031738653742","34.0852952258677","34.5844467283316","34.9898310782419","35.2668787790774","35.4512445608263","35.5994996304816","35.6334320292426","35.6417882558121",
"High income","HIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2046093681975","41.4494251289605","41.6243528257997","41.7261532022158","42.000625190139","42.0879848704","42.2545712201081","42.4403860573735","42.5204897439449","42.6915832437648","42.7989649283002","42.8933130620613","42.9869960056229","43.1436107055766","43.2188029956843","43.292382946347","43.3674425818531","43.3721471402386","43.4499073182826","43.5957475360121","43.6095114924896","43.6346709830327","43.6787413933786","43.7389449021345","43.8101648043796","43.8308709554905","43.9296323298907","44.0398946878735","44.0297858554821",
"Hong Kong SAR, China","HKG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9562505053434","37.59766267067","37.2995537997687","37.2471010017201","37.8170327626446","38.4453299289463","38.9639693948528","39.4774571546673","40.1556541233248","40.8889306745701","41.6276976455893","42.4339513003935","43.4750491392867","43.7395352302572","44.1887240053674","44.7089678315758","45.2373139640942","45.8246182477598","46.3787863365092","46.7938832838451","46.7232412644699","47.3948395114328","47.6841586468236","48.0806632277766","48.4001362284617","48.6358730816508","48.81677810171","49.09109644518","49.2461175699586",
"Honduras","HND","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1603940784281","34.2581291109335","34.5570290604266","34.9136458319055","34.6567259596712","34.8602227117495","35.0154334033225","35.302197620774","35.4310322511926","35.161600606156","34.6942588872799","34.2568085068486","34.2507471160685","34.2610449020926","34.2877045970739","34.3286198909085","32.8630269100159","32.7617399865303","33.9223869436523","34.5023810811253","35.159515510464","33.9706353474131","33.5135215048994","34.8798094404371","36.2107075542454","36.4122217907","36.3242461862724","36.6091245465661","36.6662322989243",
"Heavily indebted poor countries (HIPC)","HPC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7437656911342","44.7291831473352","44.7202103238488","44.7435789838277","44.7735423665912","44.8765312946616","44.9393975489838","44.9866012119155","45.0365987239212","45.0915248526602","45.1435967146194","45.1693267907235","45.2181037304445","45.2694944576294","45.3263214789723","45.3908844100019","45.3802518822861","45.3668723500089","45.362245539375","45.3418308380581","45.3099781936435","45.2633081053268","45.2233394596041","45.2343470245034","45.2842212114185","45.3312217662453","45.4504071180861","45.5343870298164","45.532035456771",
